Original MusicXML File,Converted Kern File,Status
olimpic-1.0-synthetic/samples/5163799/p3-s5.musicxml,converted_kern2/5163799_p3-s5.krn,Success
olimpic-1.0-synthetic/samples/5163799/p1-s1.musicxml,converted_kern2/5163799_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5163799/p5-s3.musicxml,converted_kern2/5163799_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/5163799/p5-s2.musicxml,converted_kern2/5163799_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/5163799/p4-s1.musicxml,converted_kern2/5163799_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/5163799/p6-s4.musicxml,converted_kern2/5163799_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/5163799/p6-s5.musicxml,converted_kern2/5163799_p6-s5.krn,Success
olimpic-1.0-synthetic/samples/5163799/p5-s4.musicxml,converted_kern2/5163799_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/5163799/p5-s5.musicxml,converted_kern2/5163799_p5-s5.krn,Success
olimpic-1.0-synthetic/samples/5163799/p6-s3.musicxml,converted_kern2/5163799_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/5163799/p6-s2.musicxml,converted_kern2/5163799_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/5163799/p2-s1.musicxml,converted_kern2/5163799_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5163799/p3-s3.musicxml,converted_kern2/5163799_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/5163799/p3-s2.musicxml,converted_kern2/5163799_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6207100/p4-s2.musicxml,converted_kern2/6207100_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6207100/p4-s3.musicxml,converted_kern2/6207100_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6207100/p1-s2.musicxml,converted_kern2/6207100_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6207100/p1-s3.musicxml,converted_kern2/6207100_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6207100/p2-s4.musicxml,converted_kern2/6207100_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6207100/p2-s2.musicxml,converted_kern2/6207100_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6207100/p2-s3.musicxml,converted_kern2/6207100_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6207100/p3-s1.musicxml,converted_kern2/6207100_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6207100/p4-s4.musicxml,converted_kern2/6207100_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6207100/p3-s4.musicxml,converted_kern2/6207100_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6207100/p1-s1.musicxml,converted_kern2/6207100_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6207100/p4-s1.musicxml,converted_kern2/6207100_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6207100/p2-s1.musicxml,converted_kern2/6207100_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6207100/p3-s3.musicxml,converted_kern2/6207100_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6207100/p3-s2.musicxml,converted_kern2/6207100_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/4987672/p1-s2.musicxml,converted_kern2/4987672_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/4987672/p1-s3.musicxml,converted_kern2/4987672_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/4987672/p2-s4.musicxml,converted_kern2/4987672_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/4987672/p1-s4.musicxml,converted_kern2/4987672_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/4987672/p2-s2.musicxml,converted_kern2/4987672_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/4987672/p2-s3.musicxml,converted_kern2/4987672_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/4987672/p3-s1.musicxml,converted_kern2/4987672_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/4987672/p1-s1.musicxml,converted_kern2/4987672_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/4987672/p2-s1.musicxml,converted_kern2/4987672_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5101789/p1-s2.musicxml,converted_kern2/5101789_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5101789/p1-s3.musicxml,converted_kern2/5101789_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5101789/p2-s4.musicxml,converted_kern2/5101789_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5101789/p1-s4.musicxml,converted_kern2/5101789_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/5101789/p2-s2.musicxml,converted_kern2/5101789_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5101789/p2-s3.musicxml,converted_kern2/5101789_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5101789/p1-s1.musicxml,converted_kern2/5101789_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5101789/p2-s1.musicxml,converted_kern2/5101789_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5155459/p5-s1.musicxml,converted_kern2/5155459_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/5155459/p4-s2.musicxml,converted_kern2/5155459_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/5155459/p4-s3.musicxml,converted_kern2/5155459_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/5155459/p1-s2.musicxml,converted_kern2/5155459_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5155459/p1-s3.musicxml,converted_kern2/5155459_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5155459/p2-s4.musicxml,converted_kern2/5155459_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5155459/p1-s4.musicxml,converted_kern2/5155459_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/5155459/p2-s2.musicxml,converted_kern2/5155459_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5155459/p2-s3.musicxml,converted_kern2/5155459_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5155459/p3-s1.musicxml,converted_kern2/5155459_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/5155459/p4-s4.musicxml,converted_kern2/5155459_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/5155459/p3-s4.musicxml,converted_kern2/5155459_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/5155459/p1-s1.musicxml,converted_kern2/5155459_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5155459/p5-s3.musicxml,converted_kern2/5155459_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/5155459/p5-s2.musicxml,converted_kern2/5155459_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/5155459/p4-s1.musicxml,converted_kern2/5155459_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/5155459/p5-s4.musicxml,converted_kern2/5155459_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/5155459/p2-s1.musicxml,converted_kern2/5155459_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5155459/p3-s3.musicxml,converted_kern2/5155459_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/5155459/p3-s2.musicxml,converted_kern2/5155459_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/5079527/p5-s1.musicxml,converted_kern2/5079527_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/5079527/p4-s2.musicxml,converted_kern2/5079527_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/5079527/p4-s3.musicxml,converted_kern2/5079527_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/5079527/p1-s2.musicxml,converted_kern2/5079527_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5079527/p1-s3.musicxml,converted_kern2/5079527_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5079527/p2-s4.musicxml,converted_kern2/5079527_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5079527/p1-s4.musicxml,converted_kern2/5079527_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/5079527/p2-s2.musicxml,converted_kern2/5079527_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5079527/p2-s3.musicxml,converted_kern2/5079527_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5079527/p3-s1.musicxml,converted_kern2/5079527_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/5079527/p6-s1.musicxml,converted_kern2/5079527_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/5079527/p4-s4.musicxml,converted_kern2/5079527_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/5079527/p3-s4.musicxml,converted_kern2/5079527_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/5079527/p1-s1.musicxml,converted_kern2/5079527_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5079527/p5-s3.musicxml,converted_kern2/5079527_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/5079527/p5-s2.musicxml,converted_kern2/5079527_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/5079527/p4-s1.musicxml,converted_kern2/5079527_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/5079527/p6-s4.musicxml,converted_kern2/5079527_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/5079527/p5-s4.musicxml,converted_kern2/5079527_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/5079527/p6-s3.musicxml,converted_kern2/5079527_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/5079527/p6-s2.musicxml,converted_kern2/5079527_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/5079527/p2-s1.musicxml,converted_kern2/5079527_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5079527/p3-s3.musicxml,converted_kern2/5079527_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/5079527/p3-s2.musicxml,converted_kern2/5079527_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6984631/p1-s2.musicxml,converted_kern2/6984631_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6984631/p1-s3.musicxml,converted_kern2/6984631_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6984631/p2-s4.musicxml,converted_kern2/6984631_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6984631/p1-s4.musicxml,converted_kern2/6984631_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6984631/p2-s2.musicxml,converted_kern2/6984631_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6984631/p2-s3.musicxml,converted_kern2/6984631_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6984631/p1-s1.musicxml,converted_kern2/6984631_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6984631/p2-s1.musicxml,converted_kern2/6984631_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6230776/p5-s1.musicxml,converted_kern2/6230776_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6230776/p4-s2.musicxml,converted_kern2/6230776_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6230776/p4-s3.musicxml,converted_kern2/6230776_p4-s3.krn,Failure
olimpic-1.0-synthetic/samples/6230776/p1-s2.musicxml,converted_kern2/6230776_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6230776/p1-s3.musicxml,converted_kern2/6230776_p1-s3.krn,Failure
olimpic-1.0-synthetic/samples/6230776/p2-s2.musicxml,converted_kern2/6230776_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6230776/p2-s3.musicxml,converted_kern2/6230776_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6230776/p3-s1.musicxml,converted_kern2/6230776_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6230776/p1-s1.musicxml,converted_kern2/6230776_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6230776/p5-s3.musicxml,converted_kern2/6230776_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6230776/p5-s2.musicxml,converted_kern2/6230776_p5-s2.krn,Failure
olimpic-1.0-synthetic/samples/6230776/p4-s1.musicxml,converted_kern2/6230776_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6230776/p2-s1.musicxml,converted_kern2/6230776_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6230776/p3-s3.musicxml,converted_kern2/6230776_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6230776/p3-s2.musicxml,converted_kern2/6230776_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6258870/p1-s2.musicxml,converted_kern2/6258870_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6258870/p1-s3.musicxml,converted_kern2/6258870_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6258870/p2-s4.musicxml,converted_kern2/6258870_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6258870/p2-s2.musicxml,converted_kern2/6258870_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6258870/p2-s3.musicxml,converted_kern2/6258870_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6258870/p1-s1.musicxml,converted_kern2/6258870_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6258870/p2-s1.musicxml,converted_kern2/6258870_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6648674/p5-s1.musicxml,converted_kern2/6648674_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6648674/p4-s2.musicxml,converted_kern2/6648674_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6648674/p4-s3.musicxml,converted_kern2/6648674_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6648674/p1-s2.musicxml,converted_kern2/6648674_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6648674/p2-s4.musicxml,converted_kern2/6648674_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6648674/p2-s2.musicxml,converted_kern2/6648674_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6648674/p2-s3.musicxml,converted_kern2/6648674_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6648674/p3-s1.musicxml,converted_kern2/6648674_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6648674/p4-s4.musicxml,converted_kern2/6648674_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6648674/p3-s4.musicxml,converted_kern2/6648674_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6648674/p1-s1.musicxml,converted_kern2/6648674_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6648674/p5-s3.musicxml,converted_kern2/6648674_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6648674/p5-s2.musicxml,converted_kern2/6648674_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/6648674/p4-s1.musicxml,converted_kern2/6648674_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6648674/p5-s4.musicxml,converted_kern2/6648674_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/6648674/p2-s1.musicxml,converted_kern2/6648674_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6648674/p3-s3.musicxml,converted_kern2/6648674_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6648674/p3-s2.musicxml,converted_kern2/6648674_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6629643/p1-s2.musicxml,converted_kern2/6629643_p1-s2.krn,Failure
olimpic-1.0-synthetic/samples/6629643/p1-s3.musicxml,converted_kern2/6629643_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6629643/p2-s4.musicxml,converted_kern2/6629643_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6629643/p2-s2.musicxml,converted_kern2/6629643_p2-s2.krn,Failure
olimpic-1.0-synthetic/samples/6629643/p2-s3.musicxml,converted_kern2/6629643_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6629643/p3-s1.musicxml,converted_kern2/6629643_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6629643/p3-s4.musicxml,converted_kern2/6629643_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6629643/p1-s1.musicxml,converted_kern2/6629643_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6629643/p2-s1.musicxml,converted_kern2/6629643_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6629643/p3-s3.musicxml,converted_kern2/6629643_p3-s3.krn,Failure
olimpic-1.0-synthetic/samples/6629643/p3-s2.musicxml,converted_kern2/6629643_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6220532/p4-s2.musicxml,converted_kern2/6220532_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6220532/p4-s3.musicxml,converted_kern2/6220532_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6220532/p1-s2.musicxml,converted_kern2/6220532_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6220532/p1-s3.musicxml,converted_kern2/6220532_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6220532/p2-s4.musicxml,converted_kern2/6220532_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6220532/p2-s2.musicxml,converted_kern2/6220532_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6220532/p2-s3.musicxml,converted_kern2/6220532_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6220532/p3-s1.musicxml,converted_kern2/6220532_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6220532/p4-s4.musicxml,converted_kern2/6220532_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6220532/p3-s4.musicxml,converted_kern2/6220532_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6220532/p1-s1.musicxml,converted_kern2/6220532_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6220532/p4-s1.musicxml,converted_kern2/6220532_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6220532/p2-s1.musicxml,converted_kern2/6220532_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6220532/p3-s3.musicxml,converted_kern2/6220532_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6220532/p3-s2.musicxml,converted_kern2/6220532_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/5986085/p4-s2.musicxml,converted_kern2/5986085_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/5986085/p4-s3.musicxml,converted_kern2/5986085_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/5986085/p1-s2.musicxml,converted_kern2/5986085_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5986085/p1-s3.musicxml,converted_kern2/5986085_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5986085/p2-s4.musicxml,converted_kern2/5986085_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5986085/p2-s2.musicxml,converted_kern2/5986085_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5986085/p2-s3.musicxml,converted_kern2/5986085_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5986085/p3-s1.musicxml,converted_kern2/5986085_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/5986085/p4-s4.musicxml,converted_kern2/5986085_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/5986085/p3-s4.musicxml,converted_kern2/5986085_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/5986085/p1-s1.musicxml,converted_kern2/5986085_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5986085/p4-s1.musicxml,converted_kern2/5986085_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/5986085/p2-s1.musicxml,converted_kern2/5986085_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5986085/p3-s3.musicxml,converted_kern2/5986085_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/5986085/p3-s2.musicxml,converted_kern2/5986085_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/5995492/p7-s4.musicxml,converted_kern2/5995492_p7-s4.krn,Success
olimpic-1.0-synthetic/samples/5995492/p5-s1.musicxml,converted_kern2/5995492_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/5995492/p1-s2.musicxml,converted_kern2/5995492_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5995492/p1-s3.musicxml,converted_kern2/5995492_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5995492/p2-s4.musicxml,converted_kern2/5995492_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5995492/p8-s3.musicxml,converted_kern2/5995492_p8-s3.krn,Success
olimpic-1.0-synthetic/samples/5995492/p8-s2.musicxml,converted_kern2/5995492_p8-s2.krn,Success
olimpic-1.0-synthetic/samples/5995492/p2-s2.musicxml,converted_kern2/5995492_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5995492/p2-s3.musicxml,converted_kern2/5995492_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5995492/p3-s1.musicxml,converted_kern2/5995492_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/5995492/p8-s4.musicxml,converted_kern2/5995492_p8-s4.krn,Success
olimpic-1.0-synthetic/samples/5995492/p7-s2.musicxml,converted_kern2/5995492_p7-s2.krn,Success
olimpic-1.0-synthetic/samples/5995492/p7-s3.musicxml,converted_kern2/5995492_p7-s3.krn,Success
olimpic-1.0-synthetic/samples/5995492/p6-s1.musicxml,converted_kern2/5995492_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/5995492/p8-s1.musicxml,converted_kern2/5995492_p8-s1.krn,Success
olimpic-1.0-synthetic/samples/5995492/p1-s1.musicxml,converted_kern2/5995492_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5995492/p5-s3.musicxml,converted_kern2/5995492_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/5995492/p5-s2.musicxml,converted_kern2/5995492_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/5995492/p4-s1.musicxml,converted_kern2/5995492_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/5995492/p6-s4.musicxml,converted_kern2/5995492_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/5995492/p5-s4.musicxml,converted_kern2/5995492_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/5995492/p7-s1.musicxml,converted_kern2/5995492_p7-s1.krn,Success
olimpic-1.0-synthetic/samples/5995492/p6-s3.musicxml,converted_kern2/5995492_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/5995492/p6-s2.musicxml,converted_kern2/5995492_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/5995492/p2-s1.musicxml,converted_kern2/5995492_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5995492/p3-s3.musicxml,converted_kern2/5995492_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/5995492/p3-s2.musicxml,converted_kern2/5995492_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6181353/p7-s5.musicxml,converted_kern2/6181353_p7-s5.krn,Success
olimpic-1.0-synthetic/samples/6181353/p7-s4.musicxml,converted_kern2/6181353_p7-s4.krn,Success
olimpic-1.0-synthetic/samples/6181353/p5-s1.musicxml,converted_kern2/6181353_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6181353/p4-s2.musicxml,converted_kern2/6181353_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6181353/p4-s3.musicxml,converted_kern2/6181353_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6181353/p1-s2.musicxml,converted_kern2/6181353_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6181353/p1-s3.musicxml,converted_kern2/6181353_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6181353/p2-s5.musicxml,converted_kern2/6181353_p2-s5.krn,Success
olimpic-1.0-synthetic/samples/6181353/p2-s4.musicxml,converted_kern2/6181353_p2-s4.krn,Success
